"wave","happy","health","life","gTrust","finance","nTrust","income","edu","edu_c","country"
2,"Very happy","Fair","9","Need to be very careful","9",NA,"8",NA,NA,"Chile"
2,"Very happy","Fair","Completely satisfied","Most people can be trusted","Completely satisfied",NA,"5",NA,NA,"Chile"
2,"Very happy","Good","7","Most people can be trusted","4",NA,"5",NA,NA,"Chile"
2,"Rather happy","Fair","Completely satisfied","Most people can be trusted","6",NA,"4",NA,NA,"Chile"
2,"Very happy","Very good","Completely satisfied","Need to be very careful","9",NA,"10",NA,NA,"Chile"
2,"Not very happy","Fair","6","Need to be very careful","3",NA,"5",NA,NA,"Chile"
2,"Rather happy","Good","6","Need to be very careful","5",NA,"7",NA,NA,"Chile"
2,"Rather happy","Good","5","Need to be very careful","8",NA,"7",NA,NA,"Chile"
2,"Rather happy","Good","6","Need to be very careful","7",NA,"8",NA,NA,"Chile"
2,"Very happy","Good","Completely satisfied","Need to be very careful","Completely satisfied",NA,"10",NA,NA,"Chile"
2,NA,"Good","7","Need to be very careful","8",NA,"7",NA,NA,"Chile"
2,"Very happy","Good","Completely satisfied","Need to be very careful","6",NA,"6",NA,NA,"Chile"
2,"Very happy","Very good","9","Need to be very careful","8",NA,"7",NA,NA,"Chile"
2,"Rather happy","Fair","6","Need to be very careful","5",NA,"4",NA,NA,"Chile"
2,"Not very happy","Fair","Completely satisfied","Need to be very careful","Completely dissatisfied",NA,"4",NA,NA,"Chile"
2,"Rather happy","Fair","5","Need to be very careful","5",NA,"4",NA,NA,"Chile"
2,"Not very happy","Fair","Completely satisfied","Need to be very careful","3",NA,"2",NA,NA,"Chile"
2,NA,"Fair","4","Need to be very careful","7",NA,"5",NA,NA,"Chile"
2,"Not very happy","Fair","7","Need to be very careful","7",NA,"4",NA,NA,"Chile"
2,"Not very happy","Fair","5",NA,"5",NA,"3",NA,NA,"Chile"
2,"Very happy","Good","Completely satisfied","Need to be very careful","4",NA,"7",NA,NA,"Chile"
2,"Very happy","Good","Completely satisfied","Need to be very careful","5",NA,"4",NA,NA,"Chile"
2,"Rather happy","Fair","7",NA,"5",NA,"4",NA,NA,"Chile"
2,"Rather happy","Good","7","Need to be very careful","3",NA,"3",NA,NA,"Chile"
2,"Very happy","Good","Completely satisfied","Most people can be trusted","5",NA,"4",NA,NA,"Chile"
2,"Rather happy","Good","7","Need to be very careful","6",NA,"8",NA,NA,"Chile"
2,"Rather happy","Good","5","Need to be very careful","6",NA,"4",NA,NA,"Chile"
2,"Not very happy","Fair","6","Most people can be trusted","Completely dissatisfied",NA,"8",NA,NA,"Chile"
2,"Very happy","Good","Completely satisfied","Need to be very careful","6",NA,"4",NA,NA,"Chile"
2,"Very happy","Good","Completely satisfied","Most people can be trusted","Completely satisfied",NA,"7",NA,NA,"Chile"
2,"Very happy","Good","Completely satisfied","Need to be very careful","Completely satisfied",NA,"3",NA,NA,"Chile"
2,"Very happy","Good","Completely satisfied","Need to be very careful","9",NA,"5",NA,NA,"Chile"
2,"Not very happy","Fair","8","Need to be very careful","Completely dissatisfied",NA,"2",NA,NA,"Chile"
2,"Very happy","Fair","7","Most people can be trusted","3",NA,"2",NA,NA,"Chile"
2,"Very happy","Good","Completely satisfied","Need to be very careful","7",NA,"2",NA,NA,"Chile"
2,"Rather happy","Fair","9","Need to be very careful","6",NA,"4",NA,NA,"Chile"
2,"Not very happy","Fair","Completely satisfied","Most people can be trusted","2",NA,"2",NA,NA,"Chile"
2,"Not at all happy","Poor","5","Need to be very careful","Completely dissatisfied",NA,"2",NA,NA,"Chile"
2,"Not very happy","Good","9","Most people can be trusted","6",NA,"1",NA,NA,"Chile"
2,"Rather happy","Good","Completely dissatisfied","Need to be very careful","Completely satisfied",NA,"2",NA,NA,"Chile"
2,"Very happy","Good","7","Most people can be trusted","5",NA,"2",NA,NA,"Chile"
2,"Rather happy","Fair","5","Most people can be trusted","2",NA,"4",NA,NA,"Chile"
2,"Rather happy","Fair","2","Need to be very careful","Completely satisfied",NA,"4",NA,NA,"Chile"
2,"Rather happy","Good","8","Most people can be trusted","8",NA,"4",NA,NA,"Chile"
2,"Not very happy","Good","5","Most people can be trusted","3",NA,"3",NA,NA,"Chile"
2,"Very happy","Good","7","Need to be very careful","5",NA,"3",NA,NA,"Chile"
2,"Very happy","Good","5","Most people can be trusted","6",NA,"1",NA,NA,"Chile"
2,"Rather happy","Good","4","Need to be very careful","Completely satisfied",NA,"1",NA,NA,"Chile"
2,"Rather happy","Fair","Completely satisfied","Need to be very careful","5",NA,"3",NA,NA,"Chile"
2,"Not very happy","Fair","Completely dissatisfied","Need to be very careful","Completely satisfied",NA,"2",NA,NA,"Chile"
2,"Very happy","Fair","5","Need to be very careful","5",NA,"8",NA,NA,"Chile"
2,"Not very happy","Good","Completely dissatisfied","Most people can be trusted","Completely dissatisfied",NA,"2",NA,NA,"Chile"
2,"Rather happy","Fair","8","Need to be very careful","4",NA,"1",NA,NA,"Chile"
2,"Very happy","Good","5","Need to be very careful","7",NA,"1",NA,NA,"Chile"
2,"Very happy","Very good","Completely satisfied","Need to be very careful","5",NA,"4",NA,NA,"Chile"
2,"Not very happy","Fair","Completely dissatisfied","Need to be very careful","5",NA,"5",NA,NA,"Chile"
2,"Very happy","Fair","Completely satisfied","Most people can be trusted","5",NA,"5",NA,NA,"Chile"
2,"Very happy","Good","Completely satisfied","Most people can be trusted","Completely satisfied",NA,"7",NA,NA,"Chile"
2,"Rather happy","Fair","5","Need to be very careful","6",NA,"4",NA,NA,"Chile"
2,"Rather happy","Fair","8","Need to be very careful","3",NA,"2",NA,NA,"Chile"
2,"Not very happy","Fair","5","Need to be very careful","5",NA,"7",NA,NA,"Chile"
2,"Not very happy","Fair","6","Need to be very careful","4",NA,"1",NA,NA,"Chile"
2,"Very happy","Fair","8","Most people can be trusted","7",NA,"3",NA,NA,"Chile"
2,"Very happy","Fair","Completely satisfied","Need to be very careful","4",NA,"1",NA,NA,"Chile"
2,"Rather happy","Good","9","Most people can be trusted","5",NA,"4",NA,NA,"Chile"
2,"Not very happy","Good","9","Need to be very careful","8",NA,"3",NA,NA,"Chile"
2,"Not very happy","Fair","Completely dissatisfied","Most people can be trusted","2",NA,"1",NA,NA,"Chile"
2,"Very happy","Good","Completely satisfied","Need to be very careful","8",NA,"4",NA,NA,"Chile"
2,"Not very happy","Good","9","Most people can be trusted","5",NA,"6",NA,NA,"Chile"
2,"Rather happy","Good","8","Most people can be trusted","6",NA,"6",NA,NA,"Chile"
2,"Not very happy","Fair","7","Need to be very careful","Completely satisfied",NA,"5",NA,NA,"Chile"
2,"Not very happy","Good","8","Need to be very careful","6",NA,"3",NA,NA,"Chile"
2,"Rather happy","Poor","8","Need to be very careful","7",NA,"6",NA,NA,"Chile"
2,"Very happy","Very good","8","Most people can be trusted","8",NA,"5",NA,NA,"Chile"
2,"Rather happy","Fair","5","Most people can be trusted","5",NA,"7",NA,NA,"Chile"
2,"Very happy","Very good","Completely satisfied","Need to be very careful","7",NA,NA,NA,NA,"Chile"
2,"Not very happy","Fair","5","Need to be very careful","5",NA,"1",NA,NA,"Chile"
2,"Not very happy","Fair","6","Need to be very careful","2",NA,"9",NA,NA,"Chile"
2,"Very happy","Good","Completely satisfied","Need to be very careful","5",NA,"6",NA,NA,"Chile"
2,"Very happy","Good","8","Need to be very careful","Completely satisfied",NA,"10",NA,NA,"Chile"
2,"Rather happy","Fair","Completely satisfied","Need to be very careful","5",NA,"3",NA,NA,"Chile"
2,"Not very happy","Fair","7","Need to be very careful","5",NA,"2",NA,NA,"Chile"
2,"Very happy","Good","Completely satisfied","Need to be very careful","Completely dissatisfied",NA,"1",NA,NA,"Chile"
2,"Not very happy","Very good","Completely satisfied","Need to be very careful","Completely satisfied",NA,"4",NA,NA,"Chile"
2,"Not very happy","Good","9","Need to be very careful","3",NA,"3",NA,NA,"Chile"
2,"Not very happy","Fair","3","Most people can be trusted","Completely dissatisfied",NA,"2",NA,NA,"Chile"
2,"Very happy","Very good","Completely satisfied","Most people can be trusted","Completely satisfied",NA,"3",NA,NA,"Chile"
2,"Very happy","Fair","5","Most people can be trusted","3",NA,"3",NA,NA,"Chile"
2,"Not very happy","Good","8",NA,"6",NA,"3",NA,NA,"Chile"
2,"Very happy","Fair","8","Most people can be trusted","7",NA,"4",NA,NA,"Chile"
2,"Very happy","Fair","9","Need to be very careful","3",NA,"1",NA,NA,"Chile"
2,"Very happy","Very good","7","Need to be very careful","7",NA,"9",NA,NA,"Chile"
2,"Very happy","Poor","Completely satisfied","Need to be very careful","5",NA,"5",NA,NA,"Chile"
2,"Very happy","Good","Completely satisfied","Most people can be trusted","8",NA,"4",NA,NA,"Chile"
2,"Very happy","Fair","Completely satisfied","Need to be very careful","7",NA,"4",NA,NA,"Chile"
2,"Rather happy","Good","Completely satisfied","Most people can be trusted","8",NA,"3",NA,NA,"Chile"
2,"Very happy","Very good","Completely satisfied","Most people can be trusted","Completely satisfied",NA,"5",NA,NA,"Chile"
2,"Rather happy","Good","8","Most people can be trusted","3",NA,"4",NA,NA,"Chile"
2,"Rather happy","Good","Completely satisfied","Need to be very careful","5",NA,"7",NA,NA,"Chile"
2,"Not very happy","Fair","9","Need to be very careful","4",NA,"3",NA,NA,"Chile"
2,"Rather happy","Good","9","Need to be very careful","7",NA,"10",NA,NA,"Chile"
2,"Very happy","Good","9","Most people can be trusted","8",NA,"9",NA,NA,"Chile"
2,"Very happy","Fair","2","Need to be very careful","Completely satisfied",NA,"9",NA,NA,"Chile"
2,"Rather happy","Good","7","Need to be very careful","8",NA,"7",NA,NA,"Chile"
2,"Rather happy","Very good","8","Need to be very careful","7",NA,"9",NA,NA,"Chile"
2,"Rather happy","Good","8","Need to be very careful","6",NA,"8",NA,NA,"Chile"
2,"Very happy","Good","9","Most people can be trusted","Completely satisfied",NA,"9",NA,NA,"Chile"
2,"Rather happy","Good","9","Need to be very careful","5",NA,"5",NA,NA,"Chile"
2,"Rather happy","Very good","7","Most people can be trusted","7",NA,"9",NA,NA,"Chile"
2,"Rather happy","Good","8","Need to be very careful","3",NA,"6",NA,NA,"Chile"
2,"Rather happy","Good","8","Need to be very careful","4",NA,"1",NA,NA,"Chile"
2,"Not very happy","Good","8",NA,"6",NA,"7",NA,NA,"Chile"
2,"Very happy","Fair","7","Most people can be trusted","5",NA,"7",NA,NA,"Chile"
2,"Very happy","Fair","8","Most people can be trusted","7",NA,"7",NA,NA,"Chile"
2,"Very happy","Fair","9","Need to be very careful","8",NA,"6",NA,NA,"Chile"
2,"Not very happy","Good","Completely satisfied","Need to be very careful","5",NA,"2",NA,NA,"Chile"
2,"Not very happy","Good","6","Most people can be trusted","Completely dissatisfied",NA,"1",NA,NA,"Chile"
2,"Very happy","Good","Completely satisfied","Need to be very careful","8",NA,"5",NA,NA,"Chile"
2,"Rather happy","Fair","9","Need to be very careful","8",NA,"8",NA,NA,"Chile"
2,"Not very happy","Good","7","Need to be very careful","6",NA,"8",NA,NA,"Chile"
2,"Very happy","Fair","6","Most people can be trusted","7",NA,"4",NA,NA,"Chile"
2,"Not very happy","Fair","Completely satisfied","Most people can be trusted","5",NA,"8",NA,NA,"Chile"
2,"Rather happy","Good","7","Most people can be trusted","5",NA,"6",NA,NA,"Chile"
2,"Very happy","Very good","Completely satisfied","Need to be very careful","8",NA,"7",NA,NA,"Chile"
2,"Rather happy","Very good","9","Need to be very careful","8",NA,"4",NA,NA,"Chile"
2,"Very happy","Fair","8","Need to be very careful","6",NA,"1",NA,NA,"Chile"
2,"Rather happy","Very good","9","Need to be very careful","Completely dissatisfied",NA,"9",NA,NA,"Chile"
2,"Very happy","Very good","9","Need to be very careful","9",NA,"3",NA,NA,"Chile"
2,"Very happy","Good","8","Need to be very careful","8",NA,"8",NA,NA,"Chile"
2,"Rather happy","Good","Completely satisfied","Need to be very careful","5",NA,"7",NA,NA,"Chile"
2,"Rather happy","Poor","4","Need to be very careful","2",NA,"7",NA,NA,"Chile"
2,"Rather happy","Fair","9","Need to be very careful","7",NA,"3",NA,NA,"Chile"
2,"Rather happy","Fair","7","Most people can be trusted","6",NA,"9",NA,NA,"Chile"
2,"Not very happy","Fair","5","Need to be very careful","8",NA,"10",NA,NA,"Chile"
2,"Very happy","Fair","Completely satisfied","Most people can be trusted","5",NA,"1",NA,NA,"Chile"
2,"Very happy","Fair","5","Need to be very careful","4",NA,"9",NA,NA,"Chile"
2,"Rather happy","Good","6","Most people can be trusted","4",NA,"8",NA,NA,"Chile"
2,"Very happy","Fair","Completely satisfied","Most people can be trusted","5",NA,"7",NA,NA,"Chile"
2,"Rather happy","Good","9","Need to be very careful","9",NA,"10",NA,NA,"Chile"
2,"Rather happy","Very good","6","Most people can be trusted","8",NA,"8",NA,NA,"Chile"
2,"Not very happy","Good","7",NA,"5",NA,NA,NA,NA,"Chile"
2,"Not very happy","Fair","4","Most people can be trusted","3",NA,"4",NA,NA,"Chile"
2,"Very happy","Good","9","Most people can be trusted","Completely satisfied",NA,"5",NA,NA,"Chile"
2,"Rather happy","Good","6","Need to be very careful","7",NA,"8",NA,NA,"Chile"
2,"Rather happy","Good","Completely satisfied","Need to be very careful","5",NA,"4",NA,NA,"Chile"
2,"Rather happy","Fair","5","Need to be very careful","5",NA,"7",NA,NA,"Chile"
2,"Not very happy","Good","8","Need to be very careful","Completely dissatisfied",NA,"2",NA,NA,"Chile"
2,"Not very happy","Fair","6","Need to be very careful","2",NA,"3",NA,NA,"Chile"
2,"Rather happy","Fair","7","Need to be very careful","5",NA,"3",NA,NA,"Chile"
2,"Not very happy","Fair","8","Need to be very careful","5",NA,"3",NA,NA,"Chile"
2,"Not very happy","Fair","9","Need to be very careful","4",NA,"2",NA,NA,"Chile"
2,"Rather happy","Good","9","Need to be very careful","9",NA,"4",NA,NA,"Chile"
2,"Very happy","Good","9","Need to be very careful","9",NA,"4",NA,NA,"Chile"
2,"Rather happy","Good","7","Most people can be trusted","7",NA,"4",NA,NA,"Chile"
2,"Rather happy","Good","Completely satisfied","Need to be very careful","6",NA,"4",NA,NA,"Chile"
2,"Rather happy","Fair","Completely satisfied","Need to be very careful","4",NA,"5",NA,NA,"Chile"
2,"Very happy","Good","9",NA,"9",NA,"1",NA,NA,"Chile"
2,"Rather happy","Very good","8","Most people can be trusted","8",NA,"10",NA,NA,"Chile"
2,"Not very happy","Good","4","Need to be very careful","8",NA,NA,NA,NA,"Chile"
2,"Very happy","Good","8","Need to be very careful","7",NA,"10",NA,NA,"Chile"
2,"Rather happy","Good","8","Most people can be trusted","8",NA,"10",NA,NA,"Chile"
2,"Not very happy","Good","6","Need to be very careful","6",NA,"7",NA,NA,"Chile"
2,"Very happy","Fair","7","Most people can be trusted","6",NA,"10",NA,NA,"Chile"
2,"Rather happy","Very good","8","Need to be very careful","5",NA,"9",NA,NA,"Chile"
2,"Rather happy","Very good","8","Need to be very careful","5",NA,"5",NA,NA,"Chile"
2,"Rather happy","Fair","5",NA,"7",NA,"9",NA,NA,"Chile"
2,"Rather happy","Good","5","Need to be very careful","3",NA,"4",NA,NA,"Chile"
2,"Rather happy","Good","7","Need to be very careful","6",NA,"9",NA,NA,"Chile"
2,"Very happy","Good","8","Most people can be trusted","5",NA,"7",NA,NA,"Chile"
2,"Very happy","Good","9","Need to be very careful","7",NA,"3",NA,NA,"Chile"
2,"Very happy","Good","Completely satisfied","Need to be very careful","5",NA,"1",NA,NA,"Chile"
2,"Not very happy","Fair","7","Need to be very careful","4",NA,"2",NA,NA,"Chile"
2,"Very happy","Good","Completely satisfied","Most people can be trusted","8",NA,"5",NA,NA,"Chile"
2,"Not very happy","Good","6","Need to be very careful","8",NA,"7",NA,NA,"Chile"
2,"Very happy","Good","6","Need to be very careful","3",NA,"4",NA,NA,"Chile"
2,"Not at all happy","Fair","5","Need to be very careful","8",NA,"1",NA,NA,"Chile"
2,"Very happy","Good","Completely satisfied","Need to be very careful","8",NA,"5",NA,NA,"Chile"
2,"Not very happy","Fair","8","Need to be very careful","5",NA,"1",NA,NA,"Chile"
2,"Very happy","Very good","5","Need to be very careful","5",NA,"6",NA,NA,"Chile"
2,"Very happy","Good","Completely satisfied","Need to be very careful","8",NA,"2",NA,NA,"Chile"
2,"Not very happy","Fair","6","Need to be very careful","4",NA,"3",NA,NA,"Chile"
2,"Rather happy","Good","7","Need to be very careful","5",NA,"3",NA,NA,"Chile"
2,"Rather happy","Good","5","Most people can be trusted","Completely satisfied",NA,"4",NA,NA,"Chile"
2,"Not very happy","Good","5","Need to be very careful","2",NA,"5",NA,NA,"Chile"
2,"Very happy","Good","9","Need to be very careful","8",NA,"8",NA,NA,"Chile"
2,"Rather happy","Fair","8","Most people can be trusted","4",NA,"4",NA,NA,"Chile"
2,"Rather happy","Good","8","Need to be very careful","7",NA,"4",NA,NA,"Chile"
2,"Rather happy","Good","Completely satisfied","Need to be very careful","Completely satisfied",NA,"9",NA,NA,"Chile"
2,"Rather happy","Poor","4","Need to be very careful","8",NA,"7",NA,NA,"Chile"
2,"Rather happy","Good","9","Need to be very careful","5",NA,"7",NA,NA,"Chile"
2,"Rather happy","Fair","Completely satisfied","Most people can be trusted","9",NA,"9",NA,NA,"Chile"
2,"Rather happy","Very good","Completely satisfied","Need to be very careful","5",NA,"1",NA,NA,"Chile"
2,"Rather happy","Good","8","Most people can be trusted","4",NA,"3",NA,NA,"Chile"
2,"Not very happy","Fair","Completely satisfied","Need to be very careful","5",NA,"2",NA,NA,"Chile"
2,"Not very happy","Fair","8","Need to be very careful","5",NA,"6",NA,NA,"Chile"
2,"Very happy","Good","8","Need to be very careful","6",NA,"7",NA,NA,"Chile"
2,"Not very happy","Fair","2","Need to be very careful","Completely satisfied",NA,"7",NA,NA,"Chile"
2,"Not very happy","Fair","4","Need to be very careful","4",NA,"1",NA,NA,"Chile"
2,"Rather happy","Fair","9","Need to be very careful","7",NA,"4",NA,NA,"Chile"
2,"Rather happy","Good","7","Need to be very careful","6",NA,"6",NA,NA,"Chile"
2,"Not very happy","Fair","8","Need to be very careful","3",NA,"4",NA,NA,"Chile"
2,"Very happy","Very good","7","Need to be very careful","7",NA,"3",NA,NA,"Chile"
2,"Rather happy","Fair","Completely satisfied","Most people can be trusted","7",NA,"2",NA,NA,"Chile"
2,"Not very happy","Fair","5","Need to be very careful","5",NA,"1",NA,NA,"Chile"
2,"Rather happy","Good","7","Need to be very careful","5",NA,"8",NA,NA,"Chile"
2,"Rather happy","Good","7","Need to be very careful","6",NA,"7",NA,NA,"Chile"
